49	2	101330137	370399990002	15	A780388838	A780388838888	3703	888	1	0	20140116	0	0	 	21239	  	0								370399990002	
50	2	101330138	370399990003	15	A780388901	A780388901888	3703	888	1	0	20140116	0	0	 	21239	  	0								370399990003	
51	2	101330139	370399990005	15	A780388927	A780388927888	3703	888	1	0	20140116	0	0	 	21239	  	0								370399990005	
52	2	101330141	410099990026	15	A780389779	A780389779888	4100	888	1	0	20140116	0	0	 	21239	  	0								410099990026	
53	2	101330142	410099990020	15	A780389973	A780389973888	4100	888	1	0	20140116	0	0	 	21239	  	0								410099990020	
54	2	101330145	490029990039	15	A780390699	A780390699888	4900	888	1	0	20140116	0	0	 	21908	  	0								490029990039	
55	2	101330146	490029990040	15	A780391328	A780391328888	4900	888	1	0	20140116	0	0	 	21908	  	0								490029990040	
56	2	101330147	820019990010	15	A780391417	A780391417888	8201	888	1	0	20140116	0	0	 	21759	  	0								820019990010	
57	2	101330148	490029990041	15	A780391556	A780391556888	4900	888	1	0	20140116	0	0	 	21908	  	0								490029990041	
58	2	101330149	370299990006	15	A780391645	A780391645888	3702	888	1	0	20140116	0	0	 	21239	  	0								370299990006	
59	2	101330150	820019990011	15	A780391679	A780391679888	8201	888	1	0	20140116	0	0	 	21759	  	0								820019990011	
60	2	101330151	490029990042	15	A780392154	A780392154888	4900	888	1	0	20140116	0	0	 	21908	  	0								490029990042	
61	2	101330152	490029990043	15	A780392358	A780392358888	4900	888	1	0	20140116	0	0	 	21908	  	0								490029990043	
62	2	101330153	490029990045	15	A780392439	A780392439888	4900	888	1	0	20140116	0	0	 	21908	  	0								490029990045	
63	2	101330156	480049990001	15	A780393207	A780393207888	4804	888	1	0	20140116	0	0	 	23267	  	0								480049990001	
64	2	101330158	800029990016	15	A780393231	A780393231888	8001	888	1	0	20140116	0	0	 	21761	  	0								800029990016	
65	2	101330159	370299990008	15	A780393249	A780393249888	3702	888	1	0	20140116	0	0	 	21239	  	0								370299990008	
66	2	101330161	370299990007	15	A780393388	A780393388888	3702	888	1	0	20140116	0	0	 	21239	  	0								370299990007	
67	2	10100011249	10180000155	15	A921107349	A921107349888	101	888	1	0	20140218	0	0	 	12854	  	0								10180000155	
68	2	10100011251	10180000156	15	A024447818	A024447818888	101	888	1	0	20140218	0	0	 	12854	  	0								10180000156	
69	2	10100026628	10180000200	15	A100007283	A100007283888	101	888	1	0	20140219	20140219	0	 	61044	  	0								10180000200	
70	2	10100026929	10180000215	15	A100007396	A100007396888	101	888	1	0	20140219	20140220	0	 	61044	  	0								10180000215	
71	2	10100028715	10100029606	15	A100007891	A100007891888	101	888	1	0	20131223	0	0	 	13053	  	0								10100029606	
72	2	10100029682	10100029683	15	A100008170	A100008170888	101	888	1	0	20131225	0	0	 	 	  	0								10100029683	
73	2	10100029725	10180000103	15	B100008183	B100008183888	101	 	1	0	20140212	0	0	 	61044	  	0								10180000103	
74	2	10100029951	10100029952	15	A100008305	A100008305888	101	888	1	0	20140101	0	0	 	61044	  	0								10100029952	
75	2	10100029953	10180000001	15	A100008306	A100008306888	101	888	1	0	20140101	0	0	 	13053	  	0								10180000001	
76	2	10100030189	10180000003	15	A100008350	A100008350888	101	888	1	0	20140114	0	0	 	13053	  	0								10180000003	
77	2	10100030241	10180000040	15	B100008371	B100008371888	101	888	1	0	20140117	0	0	 	61044	  	0								10180000040	
78	2	10100030261	10180000041	15	A100008378	A100008378888	101	888	1	0	20140117	0	0	 	61044	  	0								10180000041	
79	2	10100030302	10180000079	15	A100008405	A100008405888	101	888	1	0	20140127	0	0	 	61044	  	0								10180000079	
80	2	10100030310	10180000081	15	A100008413	A100008413888	101	 	1	0	20140127	0	0	 	61044	  	0								10180000081	
81	2	10100030375	10100030811	15	A100008443	A100008443888	101	888	1	0	20140130	0	0	 	 	  	0								10100030811	
82	2	10100030391	10180000070	15	B222133421	B222133421888	101	888	1	0	20140124	0	0	 	61044	  	0								10180000070	
83	2	10100030443	10180000033	15	A100008482	A100008482888	101	888	1	0	20140117	0	0	 	61044	  	0								10180000033	
84	2	10100030472	10180000042	15	A100008487	A100008487888	101	888	1	0	20140120	0	0	 	61044	  	0								10180000042	
85	2	10100030526	10180000130	15	A100008499	A100008499888	101	888	1	0	20140214	0	0	 	61044	  	0								10180000130	
86	2	10100030538	10180000131	15	B100008504	B100008504888	101	888	1	0	20140214	0	0	 	61044	  	0								10180000131	
87	2	10100030568	10180000085	15	A100008510	A100008510888	101	888	1	0	20140127	0	0	 	61044	  	0								10180000085	
88	2	10100030632	10180000075	15	A100008522	A100008522888	101	888	1	0	20140124	0	0	 	61044	  	0								10180000075	
89	2	10100030695	10180000138	15	A100008527	A100008527888	101	 	1	0	20140214	0	0	 	61044	  	0								10180000138	
90	2	10100030698	10180000132	15	A100008528	A100008528888	101	888	1	0	20140214	0	0	 	61044	  	0								10180000132	
91	2	10100030700	10180000090	15	A100008529	A100008529888	101	888	1	0	20140127	0	0	 	61044	  	0								10180000090	
92	2	10100030738	10180000113	15	B100001221	B100001221888	101	888	1	0	20140213	0	0	 	61044	  	0								10180000113	
93	2	10100030741	10180000105	15	A100008534	A100008534888	101	888	1	0	20140212	0	0	 	61044	  	0								10180000105	
94	2	10100030870	10180000106	15	A100008574	A100008574888	101	888	1	0	20140212	0	0	 	61044	  	0								10180000106	
95	2	10100030879	10100031066	15	A100008577	A100008577888	101	888	1	0	20140224	0	0	 	 	  	0								10100031066	
96	2	10100030888	10180000110	15	A100008579	A100008579888	101	888	1	0	20140213	0	0	 	61044	  	0								10180000110	
97	2	10100030889	10180000111	15	B100008580	B100008580888	101	888	1	0	20140213	0	0	 	61044	  	0								10180000111	
98	2	10100030906	10180000165	15	A100008587	A100008587888	101	888	1	0	20140218	0	0	 	61044	  	0								10180000165	
99	2	10100030913	10180000345	15	B100008591	B100008591888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000345	
100	2	10100030915	10180000128	15	A100008592	A100008592888	101	 	1	0	20140214	0	0	 	61044	  	0								10180000128	
101	2	10100030936	10180000150	15	A100008600	A100008600888	101	888	1	0	20140215	0	0	 	61044	  	0								10180000150	
102	2	10100030938	10180000159	15	A100008601	A100008601888	101	888	1	0	20140218	0	0	 	61044	  	0								10180000159	
103	2	10100030941	10180000160	15	A100008602	A100008602888	101	888	1	0	20140218	0	0	 	61044	  	0								10180000160	
104	2	10100030958	10180000163	15	A100008606	A100008606888	101	888	1	0	20140218	0	0	 	61044	  	0								10180000163	
105	2	10100031020	10180000238	15	A100008627	A100008627888	101	888	1	0	20140225	0	0	 	61044	  	0								10180000238	
106	2	10100031120	10180000348	15	B100008671	B100008671888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000348	
107	2	10100031249	10180000295	15	A100008691	A100008691888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000295	
108	2	10100031293	10180000351	15	B100008707	B100008707888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000351	
109	2	10100031375	10180000242	15	A100008749	A100008749888	101	888	1	0	20140310	0	0	 	61044	  	0								10180000242	
110	2	10100031382	10180000241	15	B100008751	B100008751888	101	888	1	0	20140310	0	0	 	61044	  	0								10180000241	
111	2	10100031383	10180000240	15	B100008752	B100008752888	101	888	1	0	20140310	0	0	 	61044	  	0								10180000240	
112	2	10100031462	10180000243	15	A100008779	A100008779888	101	888	1	0	20140313	0	0	 	61044	  	0								10180000243	
113	2	10100031541	10180000245	15	A100008799	A100008799888	101	888	1	0	20140313	0	0	 	61044	  	0								10180000245	
114	2	10100031950	10180000251	15	A100008876	A100008876888	101	888	1	0	20140319	20140319	0	 	61044	  	0								10180000251	
115	2	10100032198	10180000253	15	A100008950	A100008950888	101	888	1	0	20140413	0	0	 	61044	  	0								10180000253	
116	2	10100032211	10180000255	15	A100008959	A100008959888	101	888	1	0	20140413	0	0	 	61044	  	0								10180000255	
117	2	10100032223	10180000269	15	B100008964	B100008964888	101	888	1	0	20140428	0	0	 	61044	  	0								10180000269	
118	2	10100032305	10180000256	15	A100009001	A100009001888	101	888	1	0	20140413	0	0	 	61044	  	0								10180000256	
119	2	10100032349	10180000293	15	A100009019	A100009019888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000293	
120	2	10100032431	10180000375	15	A100009036	A100009036888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000375	
121	2	10100032482	10180000259	15	A100009054	A100009054888	101	888	1	0	20140417	0	0	 	61044	  	0								10180000259	
122	2	10100032485	10180000260	15	B100009055	B100009055888	101	888	1	0	20140417	0	0	 	61044	  	0								10180000260	
123	2	10100032505	10100032673	15	A100009060	A100009060888	101	888	1	0	20140428	0	0	 	 	  	0								10100032673	
124	2	10100032510	10180000369	15	A100009063	A100009063888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000369	
125	2	10100032511	10180000361	15	A100009064	A100009064888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000361	
126	2	10100032512	10180000363	15	A100009067	A100009067888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000363	
127	2	10100032518	10180000373	15	B100009068	B100009068888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000373	
128	2	10100032523	10180000371	15	B100009071	B100009071888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000371	
129	2	10100032526	10180000362	15	A100009073	A100009073888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000362	
130	2	10100032569	10180000270	15	A100009130	A100009130888	101	888	1	0	20140428	0	0	 	61044	  	0								10180000270	
131	2	10100032588	10180000368	15	A100009096	A100009096888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000368	
132	2	10100032633	10180000310	15	B100009123	B100009123888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000310	
133	2	10100032670	10180000263	15	A100009128	A100009128888	101	888	1	0	20140428	0	0	 	61044	  	0								10180000263	
134	2	10100032671	10100032672	15	A100009129	A100009129888	101	888	1	0	20140428	0	0	 	 	  	0								10100032672	
135	2	10100032681	10180000272	15	A100009132	A100009132888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000272	
136	2	10100032710	10180000300	15	B100009146	B100009146888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000300	
137	2	10100032735	10180000306	15	B100009178	B100009178888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000306	
138	2	10100032799	10180000353	15	B100009208	B100009208888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000353	
139	2	10100032800	10180000355	15	B100009209	B100009209888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000355	
140	2	10100032806	10180000360	15	B100009213	B100009213888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000360	
141	2	10100032818	10180000302	15	A100009218	A100009218888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000302	
142	2	10100032829	10180000356	15	B100009224	B100009224888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000356	
143	2	10100032831	10180000301	15	A100009227	A100009227888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000301	
144	2	10100032836	10180000296	15	A100009229	A100009229888	101	888	1	0	20140505	0	0	 	61044	  	0								10180000296	
145	2	10100032859	10180000358	15	B100009241	B100009241888	101	888	1	0	20140516	0	0	 	61044	  	0								10180000358	
146	2	10100032879	10180000305	15	A100009248	A100009248888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000305	
147	2	10100032888	10180000303	15	A100009251	A100009251888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000303	
148	2	10100032909	10180000309	15	A100009252	A100009252888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000309	
149	2	10100032910	10180000338	15	A100009253	A100009253888	101	888	1	0	20140513	0	0	 	61044	  	0								10180000338	
150	2	10100032913	10180000333	15	B100009254	B100009254888	101	888	1	0	20140513	0	0	 	61044	  	0								10180000333	
151	2	10100032919	10180000318	15	A100009258	A100009258888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000318	
152	2	10100032923	10180000311	15	A100009261	A100009261888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000311	
153	2	10100032930	10180000320	15	A100009264	A100009264888	101	888	1	0	20140506	0	0	 	61044	  	0								10180000320	
154	2	10100034646	10180000380	15	A100009988	A100009988888	101	888	1	0	20140619	0	0	 	61044	  	0								10180000380	
155	2	10100041856	10180000396	15	A000317151	A000317151888	101	888	1	0	20150129	0	0	3	20986	  	0								10180000396	
156	2	10100042013	10180000393	15	A000318319	A000318319888	101	888	1	0	20150129	0	3	2	20986	  	0								10180000393	
157	2	10100042016	10180000391	15	A000318212	A000318212888	101	888	1	0	20150129	0	233	2	20986	  	0								10180000391	
158	2	10100042111	10180000400	15	A000319103	A000319103888	101	888	1	0	20150130	0	0	2	20986	  	0								10180000400	
159	2	10100042790	10180000401	15	A000332371	A000332371888	101	888	1	0	20150330	0	0	1	20986	  	0								10180000401	
160	2	10100042792	10180000402	15	A000332397	A000332397888	101	888	1	0	20150330	0	0	1	20986	  	0								10180000402	
161	2	10100042801	10180000403	15	A000332410	A000332410888	101	888	1	0	20150330	0	0	2	20986	  	0								10180000403	
162	2	10100042803	10180000405	15	A000332436	A000332436888	101	888	1	0	20150330	0	0	1	20986	  	0								10180000405	
163	2	10100042818	10180000408	15	A000332486	A000332486888	101	888	1	0	20150330	0	0	0	20986	  	0								10180000408	
164	2	10100042820	10180000429	15	A000332494	A000332494888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000429	
165	2	10100042822	10180000430	15	A000332525	A000332525888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000430	
166	2	10100042825	10180000422	15	A000332533	A000332533888	101	888	1	0	20150330	0	0	0	20986	  	0								10180000422	
167	2	10100042901	10180000415	15	A000332884	A000332884888	101	888	1	0	20150330	0	0	2	20986	  	0								10180000415	
168	2	10100042935	10180000428	15	A000333343	A000333343888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000428	
169	2	10100042936	10180000431	15	A000333408	A000333408888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000431	
170	2	10100042939	10180000432	15	A000333466	A000333466888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000432	
171	2	10100042940	10180000433	15	A000333482	A000333482888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000433	
172	2	10100042941	10180000435	15	A000333490	A000333490888	101	888	1	0	20150331	0	0	1	20986	  	0								10180000435	
173	2	10100042945	10180000439	05	0155518856	0155518856111111	101	111111	1	0	20150401	20150401	11	0	005900	  	0								10180000439	
174	2	10100042945	10180000439	15	A000333767	A000333767888	101	888	1	0	20150401	20150401	22	3	20986	  	0								10180000439	
175	2	10100053031	10180000442	15	A000371595	A000371595888	101	888	1	0	20150710	0	0	2	20986	  	0								10180000442	
176	2	10100053082	10180000449	15	A000371977	A000371977888	101	888	1	0	20150710	0	0	2	20986	  	0								10180000449	
177	2	10100053083	10180000450	15	A000371985	A000371985888	101	888	1	0	20150710	0	0	2	20986	  	0								10180000450	
178	2	10100053109	10180000651	05	0155523952	0155523952111111	101	111111	1	0	20150730	0	0	2	005900	  	0								10180000651	
179	2	10100053109	10180000651	15	A000381207	A000381207888	101	888	1	0	20150730	0	0	2	20986	  	0								10180000651	
180	2	10100053112	10180000660	05	0800217801	0800217801111111	101	111111	1	0	20150730	0	0	2	005900	  	0								10180000660	
181	2	10100053112	10180000660	15	B880110163	B880110163888	101	888	1	0	20150730	0	0	2	20986	  	0								10180000660	
182	2	10100053113	10180000652	05	0155523955	0155523955111111	101	111111	1	0	20150730	0	0	2	005900	  	0								10180000652	
183	2	10100053113	10180000652	15	A000381223	A000381223888	101	888	1	0	20150730	0	0	2	20986	  	0								10180000652	
184	2	10100053115	10180000656	05	0155523965	0155523965111111	101	111111	1	0	20150730	0	0	2	005900	  	0								10180000656	
185	2	10100053115	10180000656	15	A000381338	A000381338888	101	888	1	0	20150730	0	0	2	20986	  	0								10180000656	
186	2	10100054488	10180000661	05	0155523973	0155523973111111	101	111111	1	0	20150730	0	0	2	005900	  	0								10180000661	
187	2	10100054488	10180000661	15	A000381401	A000381401888	101	888	1	0	20150730	0	0	2	20986	  	0								10180000661	
188	2	10100054581	10180000662	05	0155524019	0155524019111111	101	111111	1	9	20150731	20150731	0	1	005900	  	0								10180000662	
189	2	10100054581	10180000662	05	0155524025	0155524025111111	101	111111	1	9	20150731	20150731	0	1	005900	  	0								10180000662	
190	2	10100054586	10180000663	15	A000381891	A000381891888	101	888	1	0	20150731	0	0	2	20986	  	0								10180000663	
191	2	10100054595	10180000665	05	0155524033	0155524033111111	101	111111	1	0	20150731	0	0	1	005900	  	0								10180000665	
192	2	10100054595	10180000665	15	A000381972	A000381972888	101	888	1	0	20150731	0	0	1	20986	  	0								10180000665	
193	2	10100054599	10180000666	15	A000382009	A000382009888	101	888	1	0	20150731	0	0	1	20986	  	0								10180000666	
194	2	10100155105	10180000668	15	A000602289	A000602289888	101	888	1	0	20151104	0	0	3	20986	  	0								10180000668	
195	2	10100155106	10180000671	15	B880300417	B880300417888	101	888	1	9	20151105	20151105	0	1	20986	  	0								10180000671	
196	2	10100155122	10180000672	15	A000602386	A000602386888	101	888	1	9	20151105	20151211	0	3	20986	  	0								10180000672	
197	2	10100155123	10180000678	15	B880300483	B880300483888	101	888	1	9	20151106	20151106	0	1	20986	  	0								10180000678	
198	2	10100155123	10180000678	15	B880300491	B880300491888	101	888	1	9	20151106	20151106	0	2	20986	  	0								10180000678	
199	2	10100155123	10180000678	15	B880300548	B880300548888	101	888	1	0	20151106	0	0	2	20986	  	0								10180000678	
200	2	10100155130	10180000675	15	B880300441	B880300441888	101	888	1	9	20151105	20151105	0	1	20986	  	0								10180000675	
201	2	10100155131	10180000676	15	A000602514	A000602514888	101	888	1	9	20151105	20151105	0	0	20986	  	0								10180000676	
202	2	10100155198	10180000680	15	A000603057	A000603057888	101	888	1	0	20151106	0	0	0	20986	  	0								10180000680	
203	2	10100155198	10180000680	15	A000603065	A000603065888	101	888	1	0	20151106	0	0	0	20986	  	0								10180000680	
204	2	10100155198	10180000680	15	A000603073	A000603073888	101	888	1	0	20151106	0	0	1	20986	  	0								10180000680	
205	2	10100155198	10180000680	15	A000603382	A000603382888	101	888	1	0	20151106	0	0	0	20986	  	0								10180000680	
206	2	10100155198	10180000680	15	A000603390	A000603390888	101	888	1	0	20151106	0	0	0	20986	  	0								10180000680	
207	2	10100155205	10180000681	15	A000603162	A000603162888	101	888	1	0	20151106	0	0	0	20986	  	0								10180000681	
208	2	10100156458	10180001390	15	A000705914	A000705914888	101	888	1	9	20151211	20151211	0	2	20986	  	0								10180001390	
209	2	10100156465	10180001388	15	A000705948	A000705948888	101	888	1	0	20151211	0	0	1	20986	  	0								10180001388	
210	2	10100156469	10180001406	15	A000705956	A000705956888	101	888	1	0	20151214	0	0	3	20986	  	0								10180001406	
211	2	10100156473	10180001403	15	A000706203	A000706203888	101	888	1	0	20151211	0	0	3	20986	  	0								10180001403	
212	2	10100156482	10180001391	05	0155556332	0155556332111111	101	111111	1	9	20151211	20151211	0	2	005900	  	0								10180001391	
213	2	10100156482	10180001391	15	A000706017	A000706017888	101	888	1	9	20151211	20151211	0	1	20986	  	0								10180001391	
214	2	10100156500	10180001393	15	A000706075	A000706075888	101	888	1	9	20151211	20151211	0	1	20986	  	0								10180001393	
215	2	10100156502	10180001400	15	A000706106	A000706106888	101	888	1	9	20151211	20151211	0	1	20986	  	0								10180001400	
216	2	10100156508	10180001396	15	A000706130	A000706130888	101	888	1	9	20151211	20151211	0	3	20986	  	0								10180001396	
217	2	10100156523	10180001401	15	A000706261	A000706261888	101	888	1	9	20151211	20151211	0	1	20986	  	0								10180001401	
218	2	10100156535	10180001402	05	0155556357	0155556357111111	101	111111	1	9	20151211	20151211	0	3	005900	  	0								10180001402	
219	2	10100156550	10180001411	05	0800246893	0800246893111111	101	111111	1	9	20151214	20151214	0	1	005900	  	0								10180001411	
220	2	10100156550	10180001411	15	B880401239	B880401239888	101	888	1	9	20151214	20151214	0	1	20986	  	0								10180001411	
221	2	10100156581	10180001416	15	A000706685	A000706685888	101	888	1	9	20151214	20151214	0	1	20986	  	0								10180001416	
222	2	10100156583	10180001418	15	A000706693	A000706693888	101	888	1	0	20151214	0	0	1	20986	  	0								10180001418	
223	2	10100156589	10180001419	15	A000706716	A000706716888	101	888	1	9	20151214	20151214	0	1	20986	  	0								10180001419	
224	2	10100156593	10180001421	15	A000706766	A000706766888	101	888	1	0	20151214	0	0	1	20986	  	0								10180001421	
225	2	10100156603	10180001425	15	A000706839	A000706839888	101	888	1	0	20151214	0	0	1	20986	  	0								10180001425	
226	2	10100156605	10180001426	15	A000706847	A000706847888	101	888	1	9	20151214	20151214	0	1	20986	  	0								10180001426	
227	2	10100157643	10180002433	05	0800247033	0800247033111111	101	111111	1	9	20160123	20160123	0	2	005900	  	0								10180002433	
228	2	10100157643	10180002433	15	B880402594	B880402594888	101	888	1	9	20160123	20160123	0	2	20986	  	0								10180002433	
229	2	10100157645	10180002428	15	A000713137	A000713137888	101	888	1	9	20160123	20160123	0	2	20986	  	0								10180002428	
230	2	10100157649	10180002429	05	0155557114	0155557114111111	101	111111	1	9	20160123	20160123	0	2	005900	  	0								10180002429	
231	2	10100157649	10180002429	15	A000713153	A000713153888	101	888	1	9	20160123	20160123	0	1	20986	  	0								10180002429	
232	2	10100157658	10180002430	05	0800247039	0800247039111111	101	111111	1	9	20160123	20160123	0	1	005900	  	0								10180002430	
233	2	10100157658	10180002430	15	B880402659	B880402659888	101	888	1	9	20160123	20160123	0	1	20986	  	0								10180002430	
234	2	10100157676	10180002432	05	0800247043	0800247043111111	101	111111	1	9	20160123	20160123	0	1	005900	  	0								10180002432	
235	2	10100157676	10180002432	15	B880402683	B880402683888	101	888	1	9	20160123	20160123	0	3	20986	  	0								10180002432	
236	2	10100157693	10180002438	15	A000713399	A000713399888	101	888	1	0	20160123	0	0	3	20986	  	0								10180002438	
237	2	10100157698	10180002435	05	0155557138	0155557138111111	101	111111	1	9	20160123	20160123	0	1	005900	  	0								10180002435	
238	2	10100157698	10180002435	15	A000713404	A000713404888	101	888	1	9	20160123	20160123	0	1	20986	  	0								10180002435	
239	2	10100157703	10180002431	05	0155557139	0155557139111111	101	111111	1	9	20160123	20160123	0	1	005900	  	0								10180002431	
